web_traffic,nb_hyperlinks,length_url,longest_words_raw,longest_word_path,google_index,links_in_tags,ratio_extRedirection,domain_age_created,ratio_digits_url,safe_anchor,avg_word_path,nb_www,ratio_extHyperlinks,ratio_intHyperlinks,page_rank,status
-1.0862839105164692,-0.2396908418140484,-0.5332830043792758,-0.19346323095329493,0.16185784040639825,1,0.6176176176176176,0.6286086594223741,-0.6635173213989723,0.0,0.0,1.7047480922384253,1.0,0.7472472472472473,0.3733733733733734,0.31969712213353757,0
-1.0862839105164692,0.06732686562709593,0.7368317417552043,1.7072948957558827,1.4246944314289454,1,1.0,0.0,0.2923918448533068,0.9361699363356083,1.0,2.7515353132547147,0.0,0.3233233233233233,0.7977977977977977,-0.46728751980900496,1
1.4277568424185534,-0.9631238772165104,1.5978160419264293,0.5683896800477969,0.9310456830493256,1,1.0,0.0,0.0001657550140891762,0.8703320077728712,1.0,2.2129729343199833,0.0,0.0,1.0,-1.2542721617515475,1
0.7836840325086638,0.9577704410464147,-1.7575198358902064,-1.4958593846586372,-1.4229291064826737,0,1.0,0.22314355131420976,-0.6635173213989723,0.0,0.625,0.0,0.0,0.30880545047211716,0.8121066149075961,-0.0737951988377337,0
0.3780945356204195,0.7454698286116497,0.151588633802722,-0.19346323095329493,0.6008270390586263,0,0.5995995995995996,0.4298565612082272,0.6915299187800431,0.0,0.0,2.0794415416798357,1.0,0.779152598649206,0.3416441650981738,1.1066817640760802,0
-1.0862839105164692,-0.517826796875893,-0.7824560818607232,-0.9553161419543876,-1.4229291064826737,1,1.0,0.45198512347033,-0.6635173213989723,0.0,0.0,0.0,0.0,0.8458458458458459,0.27477477477477474,-1.2542721617515475,1
-1.0862839105164692,0.723099774839327,-1.6669255985335105,-1.4958593846586372,-1.4229291064826737,0,0.0,0.0,0.5844521796784353,0.0,1.0,0.0,1.0,0.9248296544888992,0.19615733947416844,-0.8607798407802763,0
-1.0862839105164692,0.06732686562709593,0.8251601668631211,1.7072948957558827,1.4246944314289454,1,1.0,0.0,0.2923918448533068,0.955955955955956,1.0,2.7515353132547147,1.0,0.3233233233233233,0.7977977977977977,-0.46728751980900496,1
-1.0862839105164692,0.4767263267021246,-0.31495598520055396,0.9454419847547908,-1.4229291064826737,0,0.0,0.3220834991691133,0.5461627714238356,0.0,0.2727272727,0.0,0.0,0.8757628805339832,0.24532672086222157,0.7131894431048088,0
0.3372542942302115,0.9228250679601243,1.2618375030975542,-0.3569541689505515,0.5299632869213793,0,0.7262434848735977,0.1769307080779971,0.8892756505884303,0.7462462462462462,0.5813953488,1.8777018989581915,0.0,0.5890858857289963,0.531980133756222,0.7131894431048088,0
1.221831733150674,-0.30621116939043247,0.18284963405630333,0.3470800117509547,0.2706083950679268,0,1.0,0.0,-0.6635173213989723,0.0,0.0,1.8718021769015913,1.0,0.0,1.0,-0.46728751980900496,0
0.01936504220943326,0.6629610973263012,-0.2743518887853716,-0.7340064736575446,0.16185784040639825,0,1.0,0.15415068011297256,0.6477705950605006,0.9056868502490595,0.625,1.55814461804655,1.0,0.4044044044044044,0.7164047867233901,1.1066817640760802,0
0.8464597997905461,1.3961799967400117,0.8677212722382995,-0.3569541689505515,0.5299632869213793,0,1.0,0.04027389874320311,-0.41405602519476215,0.5798807424681643,0.3879310345,1.791759469228055,0.0,0.5922847837468483,0.5286965145197351,0.31969712213353757,0
1.1690505985054434,-1.0891486654829896,-0.8368049978818343,-0.7340064736575446,0.36653318253245903,1,0.0,0.0,-0.371622741587933,0.7162162162162162,0.0,1.9459101490553132,0.0,0.0,1.0,0.31969712213353757,1
1.378578112615479,1.153153183773537,-1.2035377281913047,-0.7340064736575446,-1.4229291064826737,0,0.637137137137137,0.30538164944591867,-0.3252113376429637,0.0,0.6969696970000001,0.0,1.0,0.39519574614099856,0.7257257257257257,-0.46728751980900496,0
-1.0862839105164692,0.34849108543201834,0.02069910331962596,-0.043066147144974844,0.2706083950679268,0,1.0,0.0,-0.018398806563898557,0.5955955955955956,0.0,1.8971199849358813,0.0,0.0,1.0,0.31969712213353757,1
0.7706876398067491,0.8593008748454001,-0.8368049978818343,0.22581468159769413,-1.4229291064826737,0,1.0,0.18232155679395465,0.7124150505552793,0.0,0.7619047619,0.0,1.0,0.33733733733733734,0.7837837837837838,0.31969712213353757,0
-1.0862839105164692,-0.07721663157910097,-0.013597127798996663,-0.043066147144974844,0.36653318253245903,1,1.0,0.0,-0.27962870876844026,0.7060480490882434,0.0,1.9924301646447515,0.0,0.0,1.0,-1.2542721617515475,1
-1.0862839105164692,-1.8720861615755469,-0.6785319668489549,0.3470800117509547,-0.5281979619751074,1,0.0,0.0,-0.17702635504724018,0.0,0.0,1.0986122886681098,1.0,0.0,0.0,-1.2542721617515475,1
1.1310772116829846,1.1740729835757011,-1.0726481977082096,-0.19346323095329493,-1.4229291064826737,0,0.5425425425425425,0.0,-0.01176860600033151,0.8668668668668669,0.0,0.0,1.0,0.3017981343976756,0.8191598581749477,-0.46728751980900496,0
0.5543999592711063,0.9501895215652477,0.3874318336290956,-0.7340064736575446,0.36653318253245903,0,0.7217217217217217,0.0,0.788330847008122,0.0,0.9275362319,1.9218125974274722,1.0,0.4781833220520582,0.6426037837802129,0.7131894431048088,0
0.034978969528105856,0.5884523760097592,0.46834065475224146,-0.5360382294033977,0.4523408288994232,0,0.6011011011011012,0.19415601420566336,0.27250124316260566,0.0,0.0,1.9459101490553132,0.0,0.555055055055055,0.5655655655655656,1.1066817640760802,0
-1.0862839105164692,-0.38162569686982,-0.39907666464780966,-0.9553161419543876,0.2706083950679268,1,1.0,0.0,-0.4672633847173877,0.7932932932932932,0.0,1.7047480922384253,0.0,0.41741741741741745,0.7032032032032032,-1.2542721617515475,1
1.3920660829381672,0.44027690473365677,-0.084254566023654,-0.5360382294033977,0.4523408288994232,0,1.0,0.18232155679395465,-0.08735289242499586,0.0,0.5,1.8325814637483102,0.0,0.42847455275597673,0.6922939881823055,0.31969712213353757,0
1.4243532812610324,0.3594578381984279,1.5978160419264293,0.5683896800477969,0.9310456830493256,1,1.0,0.0,-0.001657550140891762,0.7852852852852852,1.0,2.12525107771113,0.0,0.0,1.0,-1.2542721617515475,1
-1.0862839105164692,-0.1263580488296142,-0.35651555927263046,0.7663579243019438,-1.4229291064826737,1,0.4314314314314314,0.0,0.5458312613956572,0.0,0.0,0.0,0.0,0.8503503503503503,0.2707707707707708,0.7131894431048088,1
1.2707630675581623,0.8125990727122157,-0.5803844731949486,0.7663579243019438,-1.4229291064826737,0,1.0,0.2876820722017809,0.49494447207028014,0.0,0.9032258065000001,0.0,1.0,0.3073073073073073,0.8136504052005279,0.31969712213353757,0
0.31670564071464985,0.5192102599294773,0.6198220501353283,-0.7340064736575446,0.36653318253245903,0,0.5425425425425425,0.08004270736584411,0.13956572186308636,0.0,0.2,1.742969305008623,1.0,0.6796796796796797,0.44144144144144143,0.7131894431048088,0
1.4243532812610324,0.3594578381984279,0.5202914707366474,0.3470800117509547,0.8351208955847937,1,1.0,0.0,-0.001657550140891762,0.8825753387887462,1.0,2.2512917986064953,0.0,0.0,1.0,-1.2542721617515475,1
-1.0862839105164692,0.08525757865584621,2.0493969983740516,0.6699798516576098,0.9750790761457612,1,0.5425425425425425,0.3629054936893685,-0.6635173213989723,0.9905177852478643,0.0,2.2407096892759584,1.0,0.7732732732732732,0.34784784784784784,-1.2542721617515475,1
0.9913351445743828,0.7057208645134562,-1.1368807455969594,-0.3569541689505515,-1.4229291064826737,0,0.7242242242242243,0.18232155679395465,-0.46958395491463617,0.0,0.5,0.0,1.0,0.36486486486486486,0.7562562562562563,0.31969712213353757,0
-1.0862839105164692,0.16725202547269058,0.4148153341788798,1.7072948957558827,1.4246944314289454,1,0.35185185185185186,0.0,-0.45847836897066135,0.9819950513994742,0.0,2.995732273553991,0.0,0.8142618673291349,0.30637942749391217,-0.8607798407802763,1
-1.0862839105164692,-0.1263580488296142,-0.5803844731949486,-0.19346323095329493,-1.4229291064826737,1,0.0,0.2578291092566452,0.26918614288082215,0.9504504504504505,0.25,0.0,0.0,0.8838838838838838,0.23673673673673673,0.7131894431048088,1
1.502537547512111,-1.0891486654829896,0.33135726978561447,-0.3569541689505515,0.5299632869213793,1,0.0,0.0,-0.03911818332504558,0.0,0.0,1.8971199849358813,0.0,1.0,0.0,-1.2542721617515475,1
-0.6603910170166402,0.7616844357272583,0.46834065475224146,0.9454419847547908,1.0944757874382463,0,0.0,0.06062462181643484,0.8806563898557931,0.92992992992993,0.0,2.327277705584417,0.0,0.741562924468562,0.3794779086371923,1.5001740850473513,0
-1.0862839105164692,-0.2719722004255916,-0.6287765525216077,0.7663579243019438,-1.4229291064826737,0,0.0,0.33647223662121295,0.6374937841869717,0.0,0.4545454545,0.0,1.0,0.8183183183183182,0.3028028028028028,0.31969712213353757,0
-1.0862839105164692,1.5365728166494876,1.4070864655672342,0.8580327142096049,0.5299632869213793,0,0.7478077563811518,0.13657553464404867,-0.013757666169401625,0.0,0.0,1.6986690462230187,1.0,0.8424032880461305,0.27853673019217295,-0.46728751980900496,1
-1.0862839105164692,0.009843051176458655,-0.35651555927263046,-1.2062163504968297,-1.4229291064826737,0,0.41241241241241244,0.5389965005660203,0.1916127962870877,0.0,0.08333333333,0.0,0.0,0.7752382013993159,0.34577993620868236,1.8936664060186226,0
0.724958558254382,0.9977386907313156,-1.344909190957186,-2.2577122956597293,-0.29390410544893997,0,1.0,0.3001045924503381,-0.6635173213989723,0.0,0.1739130435,1.3862943611198906,1.0,0.48998998998999,0.6306306306306306,-0.0737951988377337,0
1.4277405341272231,1.0731532182107033,-0.8368049978818343,-0.9553161419543876,-1.4229291064826737,0,0.5745745745745746,0.2978344442794353,0.2033814022874192,0.0,0.22807017540000002,0.0,0.0,0.6271517419058402,0.49392266447080374,1.5001740850473513,0
-1.0862839105164692,-0.07721663157910097,0.8886232961356104,1.3302425910488895,0.4523408288994232,1,1.0,0.0,-0.1455329023702967,0.0,1.0,1.7707060600302227,0.0,0.0,1.0,-0.8607798407802763,1
1.045286101277255,-1.4806174135292682,-0.9507929600979314,-0.7340064736575446,-0.11217167161744393,1,1.0,0.0,0.16956737941322725,0.0,0.0,1.6094379124341003,0.0,0.0,1.0,0.31969712213353757,1
-1.0862839105164692,-0.10125302592813286,1.157913388085786,1.7072948957558827,1.4246944314289454,1,0.41241241241241244,0.0,-0.28228078899386705,0.9702340290235533,0.6,2.2129729343199833,1.0,0.7392392392392393,0.38138138138138133,-0.46728751980900496,1
1.226192788621009,0.15177790623223028,-2.061041829392765,-1.4958593846586372,-1.4229291064826737,0,0.7342342342342343,0.0,-0.23586938504889773,0.0,0.0,0.0,0.0,0.3123123123123123,0.8088088088088088,-0.46728751980900496,0
0.3578869903413192,1.281305168609282,0.44178074965020675,0.09617980320851226,0.4523408288994232,0,1.0,0.0,0.30200563567047906,0.0,0.7666666666999999,1.791759469228055,0.0,0.3807866567815076,0.7401416348822653,1.5001740850473513,0
-1.0862839105164692,-0.01069630400271691,1.6660175811611375,2.1151505210205244,1.6014759722934335,1,0.3128128128128128,0.0,0.6656721365821316,0.6290334853743061,0.0,2.145399509418442,0.0,0.9139139139139139,0.20620620620620622,0.31969712213353757,1
-0.051805463351206796,1.3102740835817737,-0.013597127798996663,-0.3569541689505515,0.5299632869213793,0,0.38488488488488487,0.24512245820689804,0.6358362340460799,0.0,0.25,2.2512917986064953,1.0,0.6206206206206206,0.5005005005005005,1.1066817640760802,0
-1.0862839105164692,-0.6976799174367112,0.02069910331962596,0.22581468159769413,0.5299632869213793,1,0.0,0.0,-0.281286258909332,0.0,0.0,2.3978952727983707,0.0,1.0,0.0,-1.2542721617515475,1
0.32886994849394185,1.5406117136348154,-0.19584116769893167,-0.5360382294033977,0.4523408288994232,0,0.7362362362362362,0.09531017980432487,-0.6635173213989723,0.8478478478478478,0.9468085105999999,1.8718021769015913,1.0,0.3034850833113659,0.8174297049827693,1.1066817640760802,0
-1.0862839105164692,-0.38162569686982,2.005784895999281,2.1151505210205244,1.6014759722934335,1,1.0,0.6931471805599453,-0.414884800265208,0.9607046400813058,0.0,2.529358412721153,0.0,0.41741741741741745,0.7032032032032032,-1.2542721617515475,1
0.4248441920470666,0.26511069921666425,-0.23466032166235307,0.22581468159769413,0.2706083950679268,1,0.7302302302302301,0.0,-0.20951433780871873,0.9401200550177954,0.0,1.8718021769015913,1.0,0.35035035035035034,0.77068464590728,1.1066817640760802,1
1.2095993962729783,0.485482626464907,1.244935934830556,2.2900637463041282,1.6772906173976887,1,0.42992992992992995,0.0,-0.6413061495110227,0.7483984299620763,1.0,2.3848231912178597,0.0,0.5331406811221794,0.5878118457433431,-0.46728751980900496,1
-1.0862839105164692,-1.8720861615755469,-0.15785689931271837,-0.9553161419543876,0.2706083950679268,1,0.0,0.0,0.6297032985247804,0.0,0.0,1.55814461804655,0.0,0.0,0.0,0.7131894431048088,1
-0.6723506127168799,1.2552342312916305,-0.19584116769893167,-0.3569541689505515,0.5299632869213793,0,1.0,0.37156355643248307,0.5188131940991215,0.0,0.6363636364,1.9459101490553132,0.0,0.4203046969584728,0.7006235115764552,1.5001740850473513,0
-1.0862839105164692,0.6816844701644245,0.02069910331962596,0.46099127978753807,0.6008270390586263,1,0.37537537537537535,0.1335313927495226,-0.38339134758826454,0.0,0.5,2.1400661634962708,1.0,0.7006152821179753,0.42042042042042044,-0.46728751980900496,1
-1.0862839105164692,1.076214309831727,-0.4874050897557265,-0.19346323095329493,-0.11217167161744393,1,0.6383955384036984,0.29924289462871895,-0.40029835902536054,0.0,0.09677419355,1.3862943611198906,1.0,0.599058845717956,0.521473662708079,-1.2542721617515475,1
-1.0862839105164692,0.06732686562709593,0.8251601668631211,1.7072948957558827,1.4246944314289454,1,1.0,0.0,0.2923918448533068,0.9660261802263853,1.0,2.7515353132547147,1.0,0.3233233233233233,0.7977977977977977,-0.46728751980900496,1
0.15507464981709854,0.6303063370340686,1.3915251278481888,0.46099127978753807,0.6008270390586263,0,0.47479992831590356,0.030771658666753687,0.5987071108901044,0.0,0.7142857143000001,1.8191584434702235,0.0,0.701025423743221,0.42004655251348944,0.7131894431048088,0
-0.9744233400630941,0.009843051176458655,-0.4426887670225797,-0.5360382294033977,0.4523408288994232,0,0.4544544544544544,0.0,0.7202055362174706,0.0,1.0,2.0149030205422647,0.0,0.6214282816790948,0.4994994994994995,2.6806510479611654,1
-0.9744233400630941,0.009843051176458655,1.1756642953476064,0.46099127978753807,0.8844947628013328,1,0.3943943943943944,0.0,0.7202055362174706,0.7551796362474495,0.0,2.1335087628974803,0.0,0.8200422645100656,0.30050137428757406,2.6806510479611654,1
1.2707630675581623,0.8270195162338569,-0.19584116769893167,0.7663579243019438,0.03631453854175943,1,1.0,0.2876820722017809,0.49494447207028014,0.0,0.9,1.6094379124341003,1.0,0.3059898882547888,0.8149901749720171,0.31969712213353757,0
-1.0862839105164692,-0.1263580488296142,0.3026379312250732,0.6699798516576098,0.2706083950679268,1,0.0,0.16251892929777492,0.267197082711752,0.6361361361361362,0.25,1.5040773967762742,0.0,0.8838838838838838,0.23673673673673673,0.7131894431048088,1
0.254379610017611,-1.8720861615755469,0.6675601022722532,-0.5360382294033977,0.4523408288994232,0,0.0,0.0,0.8824796950107741,0.7557557557557557,0.0,1.3862943611198906,0.0,0.0,0.0,0.7131894431048088,0
0.31794537823298913,0.39113548748314375,0.33135726978561447,-0.7340064736575446,0.36653318253245903,0,1.0,0.0,-0.07326371622741588,0.0,0.5714285714,1.9740810260220096,1.0,0.3718718718718719,0.7492492492492493,0.31969712213353757,0
